PoleNum,Latitude,Longitude,Ownership%,Owner1,Owner2,Owner3,Attachment#,"Renter Company","Start Date","Attachment Asset Type","Attachment Type","Attachment Method","Colashed to",Comment1,Comment2,"Pole Status","Attachment Status","Pole Mobile3","Valid Attachment","Data as of"
1320298,47.582962957933,-122.2936065237,33,SCL,CLINK,METRO,3429201,"COMCAST SEATTLE",2021/08/03,JUATTACH,CABLE,DIRECT,,"App# 19-197",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320205,47.589170873316,-122.3039463548,50,SCL,CLINK,,3429300,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320203,47.589510496641,-122.3039547312,50,SCL,CLINK,,3429298,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320204,47.589528925836,-122.3033561904,100,SCL,,,3429299,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1320412,47.585102288584,-122.3028239103,50,SCL,METRO,,3429345,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319952,47.582968877164,-122.2954725394,50,SCL,CLINK,,3429192,"COMCAST SEATTLE",2021/08/03,JUATTACH,CABLE,DIRECT,,"App# 19-197",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319949,47.582987199762,-122.3010762827,100,SCL,,,3429336,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1319950,47.583308422342,-122.3004279882,100,SCL,,,3429337,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1319951,47.582560363747,-122.2950639104,50,SCL,CLINK,,3427628,"COMCAST SEATTLE",2021/06/02,JUATTACH,CABLE,DIRECT,,"App# 19-196",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320209,47.588334101942,-122.3032397735,50,SCL,CLINK,,3429303,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320206,47.588802773724,-122.3032558422,50,SCL,CLINK,,3429301,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320207,47.588475944032,-122.3032547211,50,SCL,CLINK,,3429302,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320415,47.586034453609,-122.3028323845,50,SCL,CLINK,,3429348,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320413,47.585403342447,-122.3028251114,50,SCL,METRO,,3429346,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320414,47.585692125333,-122.3028211026,100,SCL,,,3429347,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1317266,47.554988584598,-122.3325373251,50,SCL,CLINK,,3426031,"COMCAST SEATTLE",2021/03/31,JUATTACH,CABLE,DIRECT,,"App# 21-029",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1317267,47.554985518446,-122.3328997596,50,SCL,CLINK,,3426032,"COMCAST SEATTLE",2021/03/31,JUATTACH,CABLE,DIRECT,,"App# 21-029",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302778,47.61040105109,-122.3069495285,50,SCL,CLINK,,3425665,"COMCAST SEATTLE",2021/02/03,JUATTACH,CABLE,DIRECT,,"App# 19-048",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302779,47.610428052815,-122.3074899903,50,SCL,CLINK,,3425666,"COMCAST SEATTLE",2021/02/03,JUATTACH,CABLE,DIRECT,,"App# 19-048",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302800,47.606234754414,-122.3070014574,33,SCL,CLINK,METRO,3425575,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302780,47.609938200182,-122.3075215293,50,SCL,CLINK,,3425667,"COMCAST SEATTLE",2021/02/03,JUATTACH,CABLE,DIRECT,,"App# 19-048",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305294,47.606229590086,-122.3053028832,33,SCL,CLINK,METRO,3425659,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1316319,47.599543164425,-122.3151133558,100,SCL,,,3427934,"COMCAST SEATTLE",2021/06/02,JUATTACH,CABLE,DIRECT,,"App# 20-232",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1305491,47.605243770353,-122.3101606488,50,SCL,CLINK,,3425588,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305492,47.604899578255,-122.3101624629,50,SCL,CLINK,,3425589,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305493,47.604283264913,-122.3104958148,50,SCL,CLINK,,3425590,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304988,47.597640324248,-122.3012486166,50,SCL,CLINK,,3425507,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302959,47.610613976133,-122.2976111969,50,SCL,CLINK,,3425722,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302618,47.609968792717,-122.3007618549,50,SCL,CLINK,,3425708,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304146,47.611281156047,-122.3108506807,50,SCL,CLINK,,3427504,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304325,47.609973419668,-122.304927058,100,SCL,,,3425762,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1304028,47.612274810849,-122.3037354988,50,SCL,CLINK,,3425747,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304029,47.612606399795,-122.3037290531,33,SCL,CLINK,METRO,3425748,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304030,47.612834005997,-122.3037273737,33,SCL,CLINK,METRO,3425749,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304993,47.597950992464,-122.3012484577,50,SCL,CLINK,,3425508,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304055,47.612806630816,-122.3089483102,50,SCL,METRO,,3427497,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305291,47.606229472926,-122.3034451116,33,SCL,CLINK,METRO,3425658,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305490,47.605583189975,-122.3101644892,50,SCL,CLINK,,3425587,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305488,47.606093952318,-122.3101500322,50,SCL,METRO,,3425585,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305489,47.605908662935,-122.3101569347,50,SCL,CLINK,,3425586,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304997,47.59708634249,-122.302892207,50,SCL,CLINK,,3425985,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 20-125",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304995,47.596736766969,-122.301254353,50,SCL,CLINK,,3425509,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304996,47.603045040505,-122.3100855243,50,SCL,CLINK,,3425544,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-032",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304038,47.611945770558,-122.3095520168,50,SCL,CLINK,,3427492,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302937,47.610723515007,-122.3000711046,50,SCL,CLINK,,3425719,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304039,47.612809481117,-122.3095502477,50,SCL,METRO,,3427493,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304839,47.612452638644,-122.3048698342,100,SCL,,,3425780,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1316320,47.599719165149,-122.3155371434,50,SCL,CLINK,,3427935,"COMCAST SEATTLE",2021/06/02,JUATTACH,CABLE,DIRECT,,"App# 20-232",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302624,47.609962616267,-122.2976220656,50,SCL,CLINK,,3425712,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302625,47.609965683632,-122.2982360455,50,SCL,CLINK,,3425713,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304059,47.610795060971,-122.3095555708,50,SCL,CLINK,,3427498,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304296,47.60622566449,-122.3044188935,33,SCL,CLINK,METRO,3425648,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304294,47.609064975858,-122.3049289443,100,SCL,,,3425754,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1304295,47.60951988825,-122.3049276155,100,SCL,,,3425755,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1304054,47.612616223391,-122.3095377626,50,SCL,CLINK,,3427496,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304052,47.611596837645,-122.3095508775,50,SCL,CLINK,,3427494,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304053,47.612287730872,-122.309543039,50,SCL,CLINK,,3427495,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304301,47.609970569902,-122.3044051265,50,SCL,CLINK,,3425756,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301089,47.609590088638,-122.3038027842,50,SCL,CLINK,,3425741,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304470,47.611571302113,-122.3074599272,50,SCL,CLINK,,3427512,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304498,47.612804194496,-122.3082356983,50,SCL,METRO,,3427513,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304010,47.607076227423,-122.3051188281,33,SCL,CLINK,METRO,3425625,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304007,47.60520345295,-122.3051400518,50,SCL,CLINK,,3425622,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304008,47.605205450834,-122.3049430817,50,SCL,CLINK,,3425623,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304009,47.606739467284,-122.3051222795,33,SCL,CLINK,METRO,3425624,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304219,47.603554219813,-122.3057068504,100,SCL,,,3425542,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-032",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1304216,47.605906420986,-122.305718247,100,SCL,,,3425640,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1304217,47.60520606487,-122.3057223571,50,SCL,CLINK,,3425641,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319591,47.582004879003,-122.3004496206,50,SCL,CLINK,,3429323,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319670,47.583586911071,-122.2997549766,50,SCL,METRO,,3429329,"COMCAST SEATTLE",2021/08/27,JUATTACH,CABLE,DIRECT,,"App# 19-200",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319859,47.587979790717,-122.300251577,50,SCL,CLINK,,3429278,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319860,47.588274165573,-122.3002355521,100,SCL,,,3429279,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1320116,47.588293173835,-122.3013766278,50,SCL,CLINK,,3429292,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320117,47.587962112178,-122.3013847221,50,SCL,CLINK,,3429293,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304027,47.611949462946,-122.3037469872,50,SCL,CLINK,,3425746,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319869,47.589160088961,-122.2990024111,50,SCL,CLINK,,3429284,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319870,47.5886165464,-122.2990300743,50,SCL,CLINK,,3429285,"COMCAST SEATTLE",2021/08/30,JUATTACH,CABLE,DIRECT,,"App# 19-199",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319979,47.581448074769,-122.2957576901,50,SCL,CLINK,,3427629,"COMCAST SEATTLE",2021/06/02,JUATTACH,CABLE,DIRECT,,"App# 19-196",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303377,47.609352020002,-122.3013863292,50,SCL,CLINK,,3425728,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303378,47.609585671585,-122.3013835938,50,SCL,CLINK,,3425729,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303379,47.60868336017,-122.3013990953,50,SCL,CLINK,,3425730,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305321,47.598721196673,-122.2943894906,100,SCL,,,3425404,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1305322,47.598052755792,-122.2937658968,50,SCL,CLINK,,3425405,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305324,47.598433569285,-122.293748203,50,SCL,CLINK,,3425407,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302748,47.609970939535,-122.301913473,50,SCL,CLINK,,3425715,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301096,47.606064444517,-122.3037392657,50,SCL,CLINK,,3425616,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301095,47.60622470148,-122.3038569139,33,SCL,CLINK,METRO,3425615,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302747,47.609968258979,-122.3013773552,50,SCL,CLINK,,3425714,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302749,47.610323621082,-122.3013772423,50,SCL,CLINK,,3425716,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304116,47.604911803537,-122.3062556998,50,SCL,CLINK,,3425633,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304750,47.612279052702,-122.3061856283,50,SCL,CLINK,,3425779,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304117,47.605505266388,-122.3062481667,50,SCL,CLINK,,3425634,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301098,47.605434599873,-122.3037401234,50,SCL,CLINK,,3425618,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301099,47.605176853059,-122.30374014,50,SCL,CLINK,,3425619,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304304,47.607217259853,-122.3044116446,50,SCL,CLINK,,3425653,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303388,47.609075039204,-122.3013894644,50,SCL,CLINK,,3425731,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303389,47.609077684664,-122.3019920695,50,SCL,CLINK,,3425732,"COMCAST SEATTLE",2021/03/30,JUATTACH,CABLE,DIRECT,,"App# 19-056",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304746,47.612832362804,-122.3061628082,33,SCL,CLINK,METRO,3425777,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304744,47.611594915698,-122.3108549172,50,SCL,CLINK,,3427517,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304745,47.611117162498,-122.3095559528,50,SCL,CLINK,,3427518,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305024,47.599260517698,-122.293665189,33,SCL,CLINK,METRO,3425398,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302777,47.609977784838,-122.3063913645,100,SCL,,,3425743,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1302776,47.610360436142,-122.3062318924,50,SCL,CLINK,,3425742,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303080,47.609770721919,-122.3116232694,50,SCL,CLINK,,3425678,"COMCAST SEATTLE",2021/02/03,JUATTACH,CABLE,DIRECT,,"App# 19-048",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304365,47.612281199582,-122.308222094,50,SCL,CLINK,,3427508,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1304477,47.610961201181,-122.3037721848,50,SCL,CLINK,,3425765,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-057",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303078,47.609137488711,-122.3116286349,50,SCL,CLINK,,3425676,"COMCAST SEATTLE",2021/02/03,JUATTACH,CABLE,DIRECT,,"App# 19-048",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303079,47.609520851213,-122.3116231791,50,SCL,CLINK,,3425677,"COMCAST SEATTLE",2021/02/03,JUATTACH,CABLE,DIRECT,,"App# 19-048",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
